file1 file2 flip heuristic runtime closed open
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_1 14 14 0 14 117
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_10 18 17 0 115 819
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_11 20 17 17 2806 9563
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_12 16 14 2 361 2223
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_13 14 14 0 14 133
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_14 18 17 2 353 2301
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_15 11 11 0 11 107
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_16 15 13 2 308 2162
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_17 18 16 2 384 2597
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_18 10 10 0 10 95
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_19 18 17 0 128 927
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_2 22 18 18 2911 11562
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_3 18 16 2 362 2352
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_4 17 15 3 510 2832
../data/random_experiments_paper/n_15/set_8/triangulation/t_0 ../data/random_experiments_paper/n_15/set_8/triangulation/t_5 13 12 0 46 365
