file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_1 5 5 5
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_10 7 7 7
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_11 7 7 7
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_12 6 6 6
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_13 6 6 6
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_14 6 6 6
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_15 4 4 4
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_16 6 6 6
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_17 5 6 6
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_18 7 9 9
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_19 4 4 4
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_2 7 7 7
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_3 5 5 5
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_4 6 6 6
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_5 6 6 6
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_6 4 4 4
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_7 5 5 5
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_8 8 9 9
../data/random_experiments_paper/n_10/set_9/triangulation/t_0 ../data/random_experiments_paper/n_10/set_9/triangulation/t_9 7 7 7
