file1 file2 flip heuristic runtime closed open
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_1 2 2 0 2 8
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_10 6 6 0 6 21
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_11 10 10 0 12 42
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_12 11 11 0 11 38
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_13 12 12 0 12 40
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_14 6 6 0 6 20
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_15 7 7 0 7 23
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_16 8 8 0 8 26
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_17 6 6 0 6 22
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_18 8 8 0 8 35
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_19 9 9 0 9 35
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_2 9 9 0 12 43
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_3 9 9 0 10 37
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_4 8 8 0 8 31
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_5 4 4 0 4 12
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_6 5 5 0 5 18
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_7 9 9 0 9 29
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_8 5 5 0 5 15
../data/random_experiments_paper/n_10/set_2/triangulation/t_0 ../data/random_experiments_paper/n_10/set_2/triangulation/t_9 9 9 0 10 39
../data/random_experiments_paper/n_10/set_2/triangulation/t_1 ../data/random_experiments_paper/n_10/set_2/triangulation/t_10 4 4 0 4 16
../data/random_experiments_paper/n_10/set_2/triangulation/t_1 ../data/random_experiments_paper/n_10/set_2/triangulation/t_11 8 8 0 8 28
../data/random_experiments_paper/n_10/set_2/triangulation/t_1 ../data/random_experiments_paper/n_10/set_2/triangulation/t_12 9 9 0 9 33
../data/random_experiments_paper/n_10/set_2/triangulation/t_1 ../data/random_experiments_paper/n_10/set_2/triangulation/t_13 11 11 0 11 38
