file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_1 37 38 39
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_10 36 37 39
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_11 36 43 44
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_12 29 31 31
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_13 30 31 32
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_14 33 35 36
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_15 31 32 32
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_16 29 31 34
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_17 36 38 38
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_18 28 30 30
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_19 34 36 38
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_2 29 30 31
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_3 26 28 28
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_4 32 33 34
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_5 27 29 29
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_6 37 40 41
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_7 37 38 39
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_8 37 39 40
../data/random_experiments_paper/n_25/set_0/triangulation/t_0 ../data/random_experiments_paper/n_25/set_0/triangulation/t_9 37 37 37
../data/random_experiments_paper/n_25/set_0/triangulation/t_1 ../data/random_experiments_paper/n_25/set_0/triangulation/t_10 36 37 39
../data/random_experiments_paper/n_25/set_0/triangulation/t_1 ../data/random_experiments_paper/n_25/set_0/triangulation/t_11 36 43 44
../data/random_experiments_paper/n_25/set_0/triangulation/t_1 ../data/random_experiments_paper/n_25/set_0/triangulation/t_12 29 31 31
../data/random_experiments_paper/n_25/set_0/triangulation/t_1 ../data/random_experiments_paper/n_25/set_0/triangulation/t_13 30 31 32
../data/random_experiments_paper/n_25/set_0/triangulation/t_1 ../data/random_experiments_paper/n_25/set_0/triangulation/t_14 33 35 36
../data/random_experiments_paper/n_25/set_0/triangulation/t_1 ../data/random_experiments_paper/n_25/set_0/triangulation/t_15 31 32 32
