file1 file2 flip heuristic runtime closed open
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_1 18 16 11 1057 11285
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_10 14 14 0 14 230
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_11 27 25 175 11932 129312
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_12 20 20 0 20 331
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_13 27 24 766 47173 344757
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_14 20 18 13 1223 11648
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_15 20 17 70 6116 49113
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_16 21 19 121 9267 79725
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_17 28 23 3370 177075 1001801
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_18 19 17 15 1246 14598
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_19 27 23 1135 70271 428626
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_2 23 22 58 4805 39024
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_3 25 23 443 26799 256032
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_4 26 24 131 9213 89340
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_5 21 19 78 5923 59004
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_6 17 17 0 17 254
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_7 27 21 946 62163 395405
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_8 30 23 13804 645563 3045096
../data/random_experiments_paper/n_20/set_7/triangulation/t_0 ../data/random_experiments_paper/n_20/set_7/triangulation/t_9 29 25 2761 144843 847294
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_10 24 20 162 13418 93567
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_11 30 24 12358 636139 2194034
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_12 16 15 0 54 718
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_13 31 25 24717 1133296 3990388
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_14 22 20 100 8211 61979
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_15 20 19 13 1158 11122
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_16 25 20 297 24594 154085
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_17 33 25 61101 2713038 7857816
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_18 23 20 190 15813 105997
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_19 33 26 40838 1745874 6128521
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_2 29 23 1853 120968 532617
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_3 29 23 4280 221045 1167875
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_4 33 27 39100 1764978 5237738
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_5 31 25 19389 841582 3795802
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_6 25 23 109 9406 70288
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_7 14 14 0 14 193
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_8 25 21 864 59517 344248
../data/random_experiments_paper/n_20/set_7/triangulation/t_1 ../data/random_experiments_paper/n_20/set_7/triangulation/t_9 29 22 7631 395898 1558963
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_11 28 25 506 35337 242252
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_12 23 21 55 4086 43763
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_13 26 22 770 50773 342351
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_14 24 21 278 22982 136656
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_15 23 21 112 9341 64611
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_16 26 22 3464 191206 892507
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_17 31 26 16801 723837 3374447
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_18 23 22 50 4231 35341
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_19 29 25 1161 69566 469390
../data/random_experiments_paper/n_20/set_7/triangulation/t_10 ../data/random_experiments_paper/n_20/set_7/triangulation/t_2 22 20 49 4346 32819
