file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_1 38 43 45
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_10 32 32 33
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_11 37 41 44
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_12 33 34 34
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_13 35 38 38
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_14 31 32 33
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_15 40 41 42
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_16 32 33 33
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_17 30 32 34
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_18 37 43 44
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_19 48 50 52
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_2 48 53 53
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_3 40 42 43
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_4 37 39 40
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_5 39 41 46
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_6 37 38 38
../data/random_experiments_paper/n_30/set_6/triangulation/t_0 ../data/random_experiments_paper/n_30/set_6/triangulation/t_7 40 40 40
