file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_1 40 41 43
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_10 42 45 50
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_11 43 50 52
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_12 42 48 51
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_13 47 51 53
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_14 40 44 46
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_15 38 40 41
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_16 36 38 40
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_17 30 31 31
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_18 35 39 44
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_19 43 44 48
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_2 48 51 56
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_3 37 37 37
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_4 44 48 51
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_5 45 50 52
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_6 41 48 52
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_7 40 46 47
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_8 35 36 37
../data/random_experiments_paper/n_30/set_8/triangulation/t_0 ../data/random_experiments_paper/n_30/set_8/triangulation/t_9 38 39 39
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_10 42 47 49
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_11 39 42 42
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_12 43 46 48
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_13 25 27 27
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_14 42 43 44
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_15 33 39 39
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_16 40 42 43
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_17 46 53 54
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_18 40 43 45
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_19 38 40 44
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_2 41 44 44
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_3 41 45 46
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_4 49 57 59
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_5 38 47 48
../data/random_experiments_paper/n_30/set_8/triangulation/t_1 ../data/random_experiments_paper/n_30/set_8/triangulation/t_6 43 46 47
