file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_1 27 28 29
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_10 31 32 33
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_11 28 30 31
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_12 32 35 36
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_13 25 25 26
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_14 30 33 35
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_15 26 27 27
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_16 21 23 23
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_17 26 26 28
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_18 35 42 44
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_19 36 40 40
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_2 35 37 37
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_3 33 37 38
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_4 36 39 43
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_5 34 35 38
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_6 23 24 25
../data/random_experiments_paper/n_25/set_8/triangulation/t_0 ../data/random_experiments_paper/n_25/set_8/triangulation/t_7 33 34 37
