file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_1 20 21 22
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_10 21 24 25
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_11 16 18 18
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_12 22 24 25
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_13 21 23 23
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_14 23 23 24
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_15 17 17 19
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_16 19 20 20
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_17 20 21 21
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_18 22 22 22
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_19 23 25 25
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_2 20 24 26
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_3 27 31 32
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_4 22 27 29
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_5 25 27 27
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_6 20 23 23
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_7 23 23 24
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_8 17 17 17
../data/random_experiments_paper/n_20/set_8/triangulation/t_0 ../data/random_experiments_paper/n_20/set_8/triangulation/t_9 13 17 17
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_10 21 24 25
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_11 16 18 18
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_12 22 24 25
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_13 21 23 23
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_14 23 23 24
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_15 17 17 19
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_16 19 20 20
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_17 20 21 21
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_18 22 22 22
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_19 23 25 25
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_2 20 24 26
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_3 27 31 32
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_4 22 27 29
../data/random_experiments_paper/n_20/set_8/triangulation/t_1 ../data/random_experiments_paper/n_20/set_8/triangulation/t_5 25 27 27
