file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_1 40 41 41
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_10 35 37 37
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_11 31 32 32
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_12 42 46 47
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_13 40 45 48
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_14 42 44 46
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_15 34 35 36
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_16 33 34 34
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_17 37 39 40
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_18 32 33 34
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_19 41 46 48
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_2 30 30 32
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_3 37 40 42
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_4 34 36 36
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_5 36 40 40
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_6 39 42 42
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_7 40 44 44
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_8 31 31 33
../data/random_experiments_paper/n_30/set_5/triangulation/t_0 ../data/random_experiments_paper/n_30/set_5/triangulation/t_9 30 31 31
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_10 44 50 50
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_11 40 41 43
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_12 40 44 45
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_13 40 43 48
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_14 33 33 35
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_15 33 34 34
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_16 33 34 34
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_17 41 46 46
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_18 39 42 42
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_19 34 38 39
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_2 45 51 54
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_3 35 37 38
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_4 36 37 38
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_5 28 29 29
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_6 42 48 51
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_7 30 31 31
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_8 34 34 35
../data/random_experiments_paper/n_30/set_5/triangulation/t_1 ../data/random_experiments_paper/n_30/set_5/triangulation/t_9 35 37 39
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_11 42 45 45
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_12 48 57 59
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_13 43 52 53
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_14 44 53 55
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_15 41 46 49
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_16 39 44 45
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_17 47 55 55
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_18 40 45 46
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_19 42 54 55
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_2 31 31 31
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_3 35 42 44
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_4 38 44 45
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_5 48 55 57
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_6 40 43 43
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_7 44 49 52
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_8 33 35 38
../data/random_experiments_paper/n_30/set_5/triangulation/t_10 ../data/random_experiments_paper/n_30/set_5/triangulation/t_9 43 47 47
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_12 43 45 45
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_13 42 46 48
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_14 42 43 44
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_15 33 34 34
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_16 39 40 40
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_17 38 41 41
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_18 25 27 28
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_19 36 38 38
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_2 31 32 34
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_3 36 37 38
../data/random_experiments_paper/n_30/set_5/triangulation/t_11 ../data/random_experiments_paper/n_30/set_5/triangulation/t_4 40 40 43
