file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_1 8 9 9
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_10 3 3 3
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_11 2 2 2
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_12 8 8 8
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_13 3 3 3
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_14 5 5 5
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_15 6 6 6
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_16 9 9 9
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_17 3 3 3
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_18 3 3 3
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_19 8 8 8
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_2 2 2 2
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_3 5 5 6
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_4 5 5 5
../data/random_experiments_paper/n_10/set_3/triangulation/t_0 ../data/random_experiments_paper/n_10/set_3/triangulation/t_5 7 7 7
