file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_1 10 11 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_10 12 12 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_11 9 9 13
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_12 10 10 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_13 13 13 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_14 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_15 5 5 5
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_16 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_17 7 7 8
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_18 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_19 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_2 6 6 6
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_3 13 14 17
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_4 12 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_5 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_6 11 11 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_7 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_8 9 9 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_0 ../data/random_experiments_paper/n_15/set_5/triangulation/t_9 10 10 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_10 12 12 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_11 9 9 13
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_12 10 10 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_13 13 13 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_14 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_15 5 5 5
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_16 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_17 7 7 8
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_18 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_19 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_2 6 6 6
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_3 13 14 17
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_4 12 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_5 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_6 11 11 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_7 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_8 9 9 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_1 ../data/random_experiments_paper/n_15/set_5/triangulation/t_9 10 10 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_11 9 9 13
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_12 10 10 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_13 13 13 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_14 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_15 5 5 5
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_16 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_17 7 7 8
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_18 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_19 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_2 6 6 6
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_3 13 14 17
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_4 12 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_5 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_6 11 11 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_7 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_8 9 9 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_10 ../data/random_experiments_paper/n_15/set_5/triangulation/t_9 10 10 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_12 10 10 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_13 13 13 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_14 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_15 5 5 5
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_16 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_17 7 7 8
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_18 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_19 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_2 6 6 6
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_3 13 14 17
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_4 12 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_5 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_6 11 11 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_7 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_8 9 9 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_11 ../data/random_experiments_paper/n_15/set_5/triangulation/t_9 10 10 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_13 13 13 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_14 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_15 5 5 5
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_16 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_17 7 7 8
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_18 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_19 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_2 6 6 6
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_3 13 14 17
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_4 12 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_5 10 10 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_6 11 11 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_7 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_8 9 9 11
../data/random_experiments_paper/n_15/set_5/triangulation/t_12 ../data/random_experiments_paper/n_15/set_5/triangulation/t_9 10 10 12
../data/random_experiments_paper/n_15/set_5/triangulation/t_13 ../data/random_experiments_paper/n_15/set_5/triangulation/t_14 10 10 10
../data/random_experiments_paper/n_15/set_5/triangulation/t_13 ../data/random_experiments_paper/n_15/set_5/triangulation/t_15 5 5 5
../data/random_experiments_paper/n_15/set_5/triangulation/t_13 ../data/random_experiments_paper/n_15/set_5/triangulation/t_16 13 14 15
../data/random_experiments_paper/n_15/set_5/triangulation/t_13 ../data/random_experiments_paper/n_15/set_5/triangulation/t_17 7 7 8
