file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_1 37 41 44
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_10 31 31 32
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_11 36 43 44
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_12 25 26 27
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_13 29 32 32
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_14 23 24 24
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_15 36 38 38
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_16 30 36 37
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_17 25 28 28
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_18 36 43 43
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_19 32 38 38
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_2 33 33 33
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_3 31 37 37
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_4 39 48 50
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_5 19 20 20
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_6 27 27 28
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_7 29 34 34
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_8 30 33 35
../data/random_experiments_paper/n_25/set_7/triangulation/t_0 ../data/random_experiments_paper/n_25/set_7/triangulation/t_9 28 30 30
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_10 31 31 32
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_11 36 43 44
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_12 25 26 27
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_13 29 32 32
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_14 23 24 24
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_15 36 38 38
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_16 30 36 37
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_17 25 28 28
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_18 36 43 43
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_19 32 38 38
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_2 33 33 33
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_3 31 37 37
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_4 39 48 50
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_5 19 20 20
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_6 27 27 28
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_7 29 34 34
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_8 30 33 35
../data/random_experiments_paper/n_25/set_7/triangulation/t_1 ../data/random_experiments_paper/n_25/set_7/triangulation/t_9 28 30 30
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_11 36 43 44
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_12 25 26 27
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_13 29 32 32
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_14 23 24 24
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_15 36 38 38
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_16 30 36 37
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_17 25 28 28
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_18 36 43 43
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_19 32 38 38
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_2 33 33 33
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_3 31 37 37
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_4 39 48 50
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_5 19 20 20
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_6 27 27 28
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_7 29 34 34
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_8 30 33 35
../data/random_experiments_paper/n_25/set_7/triangulation/t_10 ../data/random_experiments_paper/n_25/set_7/triangulation/t_9 28 30 30
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_12 25 26 27
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_13 29 32 32
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_14 23 24 24
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_15 36 38 38
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_16 30 36 37
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_17 25 28 28
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_18 36 43 43
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_19 32 38 38
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_2 33 33 33
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_3 31 37 37
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_4 39 48 50
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_5 19 20 20
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_6 27 27 28
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_7 29 34 34
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_8 30 33 35
../data/random_experiments_paper/n_25/set_7/triangulation/t_11 ../data/random_experiments_paper/n_25/set_7/triangulation/t_9 28 30 30
../data/random_experiments_paper/n_25/set_7/triangulation/t_12 ../data/random_experiments_paper/n_25/set_7/triangulation/t_13 29 32 32
../data/random_experiments_paper/n_25/set_7/triangulation/t_12 ../data/random_experiments_paper/n_25/set_7/triangulation/t_14 23 24 24
../data/random_experiments_paper/n_25/set_7/triangulation/t_12 ../data/random_experiments_paper/n_25/set_7/triangulation/t_15 36 38 38
../data/random_experiments_paper/n_25/set_7/triangulation/t_12 ../data/random_experiments_paper/n_25/set_7/triangulation/t_16 30 36 37
